index_number,region_number,port_name,country,port_latitude,port_longitude,publication_number,chart_number,harbor_size,harbor_type,shelter_afforded,entry_tide,entry_swell,entry_ice,entry_other,overhead_limit,channel_depth,anchorage_depth,cargo_pier_depth,cargo_oil_depth,tide_range,max_vessel_size,good_holding_ground,turning_area,port_of_entry,us_representative,eta_message_required,pilot_required,pilot_available,pilot_local_assist,pilot_advised,tug_salvage,tug_assist,quarantine_procedures_required,quarantine_sscc_cert_required,quarantine_other,comms_phone,comms_fax,comms_radio,comms_vhf,comms_air,comms_rail,cargo_wharf,cargo_anchor,cargo_med_moor,cargo_beach_moor,cargo_ice_moor,med_facility,garbage_dispose,degauss,dirty_ballast,crane_fixed,crane_mobile,crane_float,lift_100_tons,lift_50_100_tons,lift_25_49_tons,lift_0_24_tons,services_longshore,services_electrical,services_steam,services_nav_equip,services_electrical_repair,provisions,water,fuel_oil,diesel,deck_supplies,eng_supplies,repair_types,dry_dock_types,railway_types,port_geom
49370,49310,KARAIKAL PORT,IN,10.833333,79.866667,173,63260,S,CB,G,FALSE,FALSE,FALSE,FALSE,FALSE,F,J,G,,1,L,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,,,TRUE,TRUE,FALSE,TRUE,,,,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,,M,POINT(79.8666666666667 10.8333333333333)
49560,49310,CALCUTTA,IN,22.55,88.333333,173,63323,L,RN,G,TRUE,FALSE,FALSE,TRUE,TRUE,L,K,L,L,2,M,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,B,M,L,POINT(88.3333333333333 22.55)
53610,53290,NEWCASTLE,AU,-32.916667,151.783333,127,74150,L,CB,E,FALSE,TRUE,FALSE,TRUE,TRUE,G,L,F,K,1,L,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,S,,POINT(151.783333333333 -32.9166666666667)
53450,53290,GLADSTONE,AU,-23.85,151.25,127,74205,S,RN,E,FALSE,FALSE,FALSE,TRUE,TRUE,L,G,K,J,3,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,TRUE,FALSE,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,,L,POINT(151.25 -23.85)
53360,53290,MOURILYAN HARBOUR,AU,-17.6,146.133333,127,74255,S,CN,G,,,,TRUE,TRUE,M,M,K,,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,,FALSE,TRUE,,,,,,TRUE,,TRUE,,TRUE,TRUE,,TRUE,FALSE,FALSE,TRUE,TRUE,B,,S,POINT(146.133333333333 -17.6)
53930,53290,WESTERN PORT,AU,-38.35,145.233333,127,75162,V,CN,G,TRUE,FALSE,FALSE,TRUE,TRUE,G,G,J,G,3,L,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,TRUE,,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,B,,S,POINT(145.233333333333 -38.35)
53655,53290,BOTANY BAY,AU,-34,151.233333,127,75263,S,CN,G,FALSE,TRUE,FALSE,TRUE,,G,,G,J,4,L,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,FALSE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,TRUE,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,,,POINT(151.233333333333 -34)
55230,54990,MANUKAU HARBOR,NZ,-36.933333,174.783333,127,76050,M,CN,G,,TRUE,,,,O,N,N,K,3,L,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,B,,,POINT(174.783333333333 -36.9333333333333)
55450,55260,WESTPORT,NZ,-41.75,171.6,127,76090,V,RN,E,TRUE,,,TRUE,TRUE,O,E,O,,2,M,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,,TRUE,,,,,TRUE,FALSE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,B,,,POINT(171.6 -41.75)
55130,54990,NAPIER,NZ,-39.483333,176.916667,127,76161,S,CB,F,FALSE,TRUE,FALSE,TRUE,TRUE,J,C,K,K,1,L,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,,,B,,M,POINT(176.916666666667 -39.4833333333333)
55080,54990,TAURANGA,NZ,-37.633333,176.166667,127,76171,S,CN,E,TRUE,FALSE,FALSE,TRUE,FALSE,G,C,K,J,2,M,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,,M,POINT(176.166666666667 -37.6333333333333)
57320,57260,NOUMEA,NC,-22.283333,166.433333,126,82690,S,CN,E,FALSE,FALSE,FALSE,TRUE,,L,L,K,K,1,M,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,,,,TRUE,TRUE,,FALSE,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,B,,,POINT(166.433333333333 -22.2833333333333)
58395,57960,SUBIC BAY,PH,14.8,120.266667,162,91286,M,CN,E,TRUE,TRUE,,,TRUE,A,A,J,K,0,L,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,B,M,,POINT(120.266666666667 14.8)
58370,57960,MANILA,PH,14.583333,120.966667,162,91297,L,CB,E,TRUE,TRUE,FALSE,TRUE,TRUE,K,J,G,L,1,M,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,B,M,M,POINT(120.966666666667 14.5833333333333)
58320,57960,BATANGAS CITY,PH,13.75,121.05,162,91309,M,OR,G,FALSE,FALSE,FALSE,,,A,B,J,G,1,L,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,,,B,M,S,POINT(121.05 13.75)
57680,57510,HAI PHONG,VN,20.916667,106.683333,161,93032,S,RN,G,TRUE,TRUE,FALSE,TRUE,TRUE,M,J,K,O,4,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,B,M,S,POINT(106.683333333333 20.9166666666667)
57910,57880,HUA-LIEN KANG,TW,23.983333,121.6,157,94122,M,CB,E,TRUE,TRUE,FALSE,TRUE,,K,J,L,L,1,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,B,S,S,POINT(121.6 23.9833333333333)
59940,59850,NINGBO,CN,29.883333,121.55,157,94208,S,RN,G,TRUE,,,,TRUE,L,L,N,N,4,L,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,B,S,S,POINT(121.55 29.8833333333333)
59950,59850,ZHEN HAI,CN,29.95,121.7,157,94208,V,RN,G,TRUE,FALSE,FALSE,TRUE,,N,O,M,G,2,M,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,TRUE,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,,,B,,M,POINT(121.7 29.95)
60140,59850,QINGDAO GANG,CN,36.033333,120.266667,157,94283,L,OR,E,TRUE,TRUE,TRUE,TRUE,,E,A,D,K,4,M,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,B,M,S,POINT(120.266666666667 36.0333333333333)
60210,59850,HULUDAO GANG,CN,40.7,120.983333,157,94380,V,CB,G,,TRUE,TRUE,,,L,N,L,L,0,,,,,,,TRUE,TRUE,,TRUE,,,,,,,,,,,TRUE,TRUE,,,,,TRUE,,,,,,TRUE,,,,TRUE,,,,,,TRUE,TRUE,TRUE,,,,B,L,S,POINT(120.983333333333 40.7)
60376,60315,GWANGYANG HANG,KR,34.85,127.8,157,95136,M,CN,G,FALSE,FALSE,FALSE,,FALSE,C,G,B,A,4,L,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,,,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,,TRUE,,,,,,,TRUE,TRUE,,,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,,,B,M,,POINT(127.8 34.85)
60510,60438,NAJIN,KP,42.233333,130.3,157,95245,S,RB,F,,TRUE,,TRUE,,C,C,K,,0,,FALSE,TRUE,,,TRUE,FALSE,TRUE,,,,,,,,TRUE,TRUE,,,,TRUE,TRUE,,,,,TRUE,,,,,,TRUE,TRUE,,,,,,,,,TRUE,,,,,,B,M,M,POINT(130.3 42.2333333333333)
60500,60438,CH'ONGJIN,KP,41.766667,129.816667,157,95246,S,CN,F,,TRUE,TRUE,TRUE,,E,A,L,,1,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,B,S,M,POINT(129.816666666667 41.7666666666667)
61900,61100,SAKATA KO,JP,38.933333,139.816667,159,95258,S,CT,F,,TRUE,,TRUE,,K,A,H,M,1,L,,TRUE,TRUE,,TRUE,FALSE,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,TRUE,,,,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,B,,S,POINT(139.816666666667 38.9333333333333)
61800,61100,MAIZURU KO,JP,35.516667,135.333333,159,95282,S,CN,F,FALSE,FALSE,FALSE,TRUE,TRUE,K,D,J,,0,L,,,TRUE,FALSE,TRUE,FALSE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,L,,POINT(135.333333333333 35.5166666666667)
61750,61100,SAKAI KO,JP,35.55,133.25,159,95300,S,CN,F,FALSE,FALSE,FALSE,TRUE,TRUE,K,J,H,L,2,L,TRUE,,TRUE,FALSE,TRUE,FALSE,TRUE,,FALSE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,TRUE,TRUE,,,,,,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,M,,POINT(133.25 35.55)
62118,61100,HIBIKINADA,JP,33.933333,130.833333,159,95342,V,CN,F,,,,TRUE,TRUE,K,A,L,,1,M,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,,,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,,,,TRUE,TRUE,,,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,B,M,,POINT(130.833333333333 33.9333333333333)
60725,60530,VOSTOCHNYY,RU,42.75,133.083333,155,96044,V,OR,P,FALSE,FALSE,TRUE,FALSE,FALSE,B,B,F,J,0,M,TRUE,,,,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,TRUE,,,,TRUE,,,FALSE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,B,,S,POINT(133.083333333333 42.75)
60795,60530,SOVETSKAYA GAVAN,RU,48.966667,140.283333,155,96140,S,CN,G,,,TRUE,,,C,A,K,K,1,M,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,TRUE,,,TRUE,TRUE,,,,,TRUE,,,,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,B,M,S,POINT(140.283333333333 48.9666666666667)
62550,62530,BUKHTA NAGAYEVA (MAGADAN),RU,59.566667,150.716667,155,96441,S,CN,E,,,TRUE,TRUE,,E,E,J,L,3,,,,,,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,TRUE,TRUE,,,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,B,,M,POINT(150.716666666667 59.5666666666667)
61590,61100,HIBI KO,JP,34.45,133.933333,159,97234,V,CN,F,,,,,,H,L,,,2,L,,,,,TRUE,FALSE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,,TRUE,TRUE,,,,,,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,B,L,,POINT(133.933333333333 34.45)
62020,61100,YAWATAHAMA,JP,33.45,132.416667,159,97281,V,CN,G,FALSE,FALSE,FALSE,TRUE,,H,F,M,,2,M,,,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,,FALSE,,TRUE,,,,,TRUE,TRUE,,,,,,,FALSE,,,,B,S,S,POINT(132.416666666667 33.45)
43600,43540,GALATI,RO,45.416667,28.083333,BA24,BA2214,S,RN,G,TRUE,FALSE,TRUE,TRUE,,L,M,N,,0,M,,,FALSE,,TRUE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,,,TRUE,TRUE,,,,,TRUE,,,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,B,S,,POINT(28.0833333333333 45.4166666666667)
43790,43620,YALTA,UA,44.483333,34.166667,BA24,BA2233,V,CB,F,FALSE,TRUE,,TRUE,FALSE,L,A,M,M,0,M,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,TRUE,,,,TRUE,TRUE,,,TRUE,,,,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,TRUE,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,B,,,POINT(34.1666666666667 44.4833333333333)
43568,43540,MIDIA,RO,44.35,28.666667,,BA2282,V,OR,F,TRUE,TRUE,,TRUE,,N,C,L,,0,,,,,FALSE,TRUE,,,,,,TRUE,TRUE,,,TRUE,,TRUE,,TRUE,TRUE,,,,,,,TRUE,,TRUE,TRUE,,,,,,TRUE,,,,,,,TRUE,TRUE,TRUE,,,B,M,S,POINT(28.6666666666667 44.35)
2520,2270,OTTAWA,CA,45.433333,-75.7,SCOR,CA1512,S,RN,E,,,TRUE,,,P,K,O,,0,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,B,,,POINT(-75.7 45.4333333333333)
3000,2820,TORONTO,CA,43.616667,-79.383333,C302,CA2085,M,CN,E,FALSE,TRUE,TRUE,TRUE,TRUE,L,A,L,L,0,L,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,,,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,S,,POINT(-79.3833333333333 43.6166666666667)
3760,3640,SOUTHAMPTON,CA,44.5,-81.383333,GLV2,CA2292,V,CB,P,FALSE,FALSE,TRUE,FALSE,FALSE,P,O,P,,0,M,TRUE,,TRUE,FALSE,,TRUE,,,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,TRUE,,,,,TRUE,,,FALSE,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,,,POINT(-81.3833333333333 44.5)
60060,59850,HANKOW,CN,30.583333,114.283333,157,TW 169,M,RN,F,,,,TRUE,TRUE,O,M,N,H,38,,,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,TRUE,,TRUE,TRUE,TRUE,,,,,,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,B,,,POINT(114.283333333333 30.5833333333333)
35040,35030,SHARPNESS,GB,51.716667,-2.483333,142,UK1166,S,LC,G,TRUE,TRUE,FALSE,TRUE,TRUE,P,M,M,,5,L,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,,TRUE,,TRUE,,,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,B,S,,POINT(-2.48333333333333 51.7166666666667)
37860,37270,MARIN,ES,42.4,-8.7,143,UK1733,S,CB,G,,TRUE,,,,A,A,J,,4,M,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,,,,TRUE,TRUE,,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,TRUE,TRUE,,TRUE,TRUE,B,M,S,POINT(-8.7 42.4)
35390,35220,DARTMOUTH HARBOUR,GB,50.35,-3.616667,191,UK2253,S,RN,E,FALSE,FALSE,FALSE,TRUE,FALSE,M,K,M,,4,M,,,TRUE,FALSE,TRUE,TRUE,,,,FALSE,TRUE,TRUE,,,TRUE,TRUE,TRUE,,TRUE,TRUE,,,,,,TRUE,TRUE,,FALSE,,TRUE,,,,,TRUE,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,S,,POINT(-3.61666666666667 50.35)
15510,15470,PUNTARENAS,CR,9.983333,-84.833333,153,21546/4,V,OR,F,FALSE,TRUE,FALSE,TRUE,FALSE,K,L,L,M,3,L,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,FALSE,,TRUE,,,,,TRUE,TRUE,,,,,TRUE,TRUE,,,,,B,,S,POINT(-84.8333333333333 9.98333333333333)
38550,38340,BARCELONA,ES,41.35,2.166667,131,52122/0,L,CB,G,FALSE,TRUE,FALSE,TRUE,,K,A,F,,1,L,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,B,M,S,POINT(2.16666666666667 41.35)
45375,45360,GABES,TN,33.9,10.116667,131,52165/4,S,CB,G,,,,TRUE,,H,M,K,K,2,M,TRUE,,,,TRUE,TRUE,TRUE,,,FALSE,TRUE,,,,,,TRUE,,TRUE,TRUE,,,,,,TRUE,,,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,,,,TRUE,TRUE,TRUE,,,B,,M,POINT(10.1166666666667 33.9)
45440,45360,BANZART,TN,37.283333,9.883333,131,52184/3,S,CB,G,FALSE,FALSE,FALSE,TRUE,TRUE,J,A,L,,0,L,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,FALSE,,TRUE,TRUE,TRUE,,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,,TRUE,,,TRUE,TRUE,,TRUE,,TRUE,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,,TRUE,TRUE,B,L,,POINT(9.88333333333333 37.2833333333333)
38775,38710,FOS,FR,43.416667,4.883333,131,53063/1,V,CB,F,TRUE,FALSE,FALSE,,,B,J,M,C,0,L,TRUE,,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,M,S,POINT(4.88333333333333 43.4166666666667)
40510,40390,MONOPOLI,IT,40.95,17.3,131,54041/0,S,CB,G,TRUE,TRUE,,TRUE,,L,A,M,,0,M,TRUE,,,FALSE,TRUE,TRUE,TRUE,,,,FALSE,TRUE,TRUE,,TRUE,,TRUE,,TRUE,TRUE,TRUE,,,,,TRUE,,,FALSE,,TRUE,,,TRUE,TRUE,,,TRUE,,,TRUE,,TRUE,TRUE,TRUE,,TRUE,B,,S,POINT(17.3 40.95)
43420,43325,ISTANBUL,TR,41.016667,28.966667,BA24,55046/7,L,LC,F,FALSE,FALSE,FALSE,TRUE,TRUE,H,A,M,P,0,L,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,S,M,POINT(28.9666666666667 41.0166666666667)
44625,44360,GOLCUK BURNU,TR,40.733333,29.816667,BA24,55049/0,V,CB,F,FALSE,FALSE,FALSE,TRUE,,N,H,,,0,M,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,FALSE,FALSE,TRUE,,,,,TRUE,,,,,TRUE,TRUE,,,TRUE,FALSE,,TRUE,TRUE,,TRUE,,FALSE,TRUE,TRUE,,,,,,,,TRUE,TRUE,,,B,L,,POINT(29.8166666666667 40.7333333333333)
46070,46010,TEMA,GH,5.616667,0.016667,123,57081/2,S,CB,G,TRUE,TRUE,FALSE,TRUE,,H,A,J,A,2,M,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,M,M,POINT(0.016666666666667 5.61666666666667)
46165,46120,BURUTU,NG,5.35,5.5,123,57120/1,V,RN,G,FALSE,FALSE,FALSE,TRUE,,O,M,M,,4,M,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,,,FALSE,TRUE,,,,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,,,,TRUE,,,FALSE,TRUE,TRUE,,,,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,TRUE,TRUE,B,S,,POINT(5.5 5.35)
46850,46725,DURBAN,ZA,-29.866667,31.066667,171,61092/1,L,CB,E,TRUE,TRUE,FALSE,TRUE,TRUE,J,B,N,K,2,M,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,,FALSE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,B,L,L,POINT(31.0666666666667 -29.8666666666667)
